date,t,Tau_Motor,Tau_1,Tau_2,vel,encoder_count,mode,level,turn,period,push_leg,degree,phase,Tau_Motor_deriv,Tau_1_deriv,Tau_2_deriv,vel_deriv
10:4:25 - 27/11/2024,49.305,4.99,28.91,15.15,22.37,41189,Active,3,13,63,R,45.356828193832605,1,-0.03599999999999859,-0.039166666666667044,0.6233333333333344,0.7249999999999984
10:4:25 - 27/11/2024,49.429,4.85,28.91,15.15,23.41,41304,Active,3,13,63,R,63.59471365638767,1,-0.026999999999998414,-0.08416666666666556,0.349166666666668,0.5199999999999982
10:4:25 - 27/11/2024,49.514,4.88,28.73,15.97,23.41,41382,Active,3,13,63,R,75.9647577092511,1,-0.007999999999998453,-0.17750000000000057,0.6250000000000012,-0.13000000000000209
10:4:25 - 27/11/2024,49.631,4.91,28.58,16.25,23.15,41492,Active,3,13,63,R,93.40969162995596,1,0.02200000000000163,-0.17750000000000057,0.21166666666666673,0.09499999999999935
10:4:25 - 27/11/2024,49.757,4.92,28.4,16.45,23.6,41614,Active,3,13,63,R,112.75770925110133,1,0.015000000000001679,-0.07333333333333261,0.08416666666666697,0.5349999999999988
10:4:25 - 27/11/2024,49.91,4.94,28.4,16.45,24.22,41762,Active,3,13,63,R,136.22907488986786,1,0.020000000000001572,-0.11916666666666426,0.050000000000000086,0.3099999999999974
10:4:25 - 27/11/2024,49.958,4.94,28.17,16.56,24.22,41810,Active,3,13,63,R,143.84140969162996,1,0.022000000000001463,-0.13666666666666402,0.05000000000000183,0.4099999999999988
10:4:25 - 27/11/2024,50.084,5.0,28.17,16.53,25.04,41934,Active,3,13,63,R,163.50660792951544,2,0.018000000000001348,0.028333333333332343,-0.04166666666666655,-0.10500000000000004
10:4:25 - 27/11/2024,50.198,5.0,28.2,16.49,24.01,42035,Active,3,13,63,R,179.5242290748899,2,-0.019999999999998574,0.06166666666666713,-0.06250000000000025,-2.1550000000000007
10:4:25 - 27/11/2024,50.278,5.0,28.3,16.39,20.73,42099,Active,3,13,63,L,189.6740088105727,3,-0.047999999999998544,0.14000000000000098,-0.1458333333333312,-2.265000000000002
10:4:25 - 27/11/2024,50.409,4.84,28.47,16.19,19.48,42201,Active,3,13,63,L,205.8502202643172,3,-0.047999999999998655,0.18416666666666634,-0.255,0.03499999999999906
10:4:25 - 27/11/2024,50.523,4.84,28.65,15.88,20.8,42298,Active,3,13,63,L,221.23348017621146,3,-0.03199999999999875,0.1650000000000014,-0.35750000000000054,1.959999999999998
10:4:25 - 27/11/2024,50.644,4.84,28.79,15.47,23.4,42415,Active,3,13,63,L,239.78854625550662,3,0.01200000000000162,0.11916666666666793,-0.5341666666666675,1.2999999999999976
10:4:25 - 27/11/2024,50.724,4.84,28.88,14.92,23.4,42496,Active,3,13,63,L,252.6343612334802,3,0.01800000000000168,0.04083333333333408,-0.28666666666666707,1.4349999999999992
10:4:25 - 27/11/2024,50.886,4.9,28.88,14.92,26.27,42667,Active,3,13,63,L,279.7533039647577,3,0.08200000000000163,-0.032499999999999224,0.2500000000000003,1.434999999999999
10:4:25 - 27/11/2024,50.966,4.9,28.88,14.92,26.27,42751,Active,3,13,63,L,293.0748898678414,3,0.11400000000000154,0.17333333333333484,-1.4358333333333344,0.2149999999999984
10:4:25 - 27/11/2024,51.055,5.22,29.18,12.47,26.7,42846,Active,3,13,63,L,308.1409691629956,3,0.10500000000000159,0.18750000000000105,-1.3966666666666676,0.10499999999999894
10:4:25 - 27/11/2024,51.173,5.25,29.2,12.55,26.48,42969,Active,3,13,63,L,327.647577092511,3,0.07100000000000162,-0.016666666666664887,0.33083333333333387,-0.520000000000001
10:4:25 - 27/11/2024,51.293,5.25,29.19,12.72,25.66,43088,Active,3,13,63,L,346.51982378854626,4,-0.008999999999998232,-0.021666666666665425,0.20583333333333317,-1.0250000000000017
10:4:25 - 27/11/2024,51.38,5.24,29.16,12.95,24.43,43173,Active,3,13,63,L,360.0,4,-0.020999999999998353,-0.036666666666666015,0.24083333333333323,-0.725000000000001
10:4:25 - 27/11/2024,51.495,5.18,29.12,13.2,24.21,43282,Active,3,13,64,R,0.0,1,-0.05199999999999838,-0.04000000000000048,0.26000000000000134,-1.0300000000000007
10:4:25 - 27/11/2024,51.617,5.18,29.08,13.5,22.37,43391,Active,3,13,64,R,16.754910333048677,1,-0.05999999999999861,-0.049166666666665915,0.4458333333333348,-0.9200000000000012
10:4:25 - 27/11/2024,51.709,5.02,29.03,14.0,22.37,43476,Active,3,13,64,R,29.820666097352692,1,-0.04799999999999838,-0.009999999999997254,0.16250000000000078,1.1199999999999979
10:4:25 - 27/11/2024,51.862,5.02,29.03,14.0,24.61,43625,Active,3,13,64,R,52.72416737830914,1,-0.03199999999999836,-0.09750000000000036,0.6475000000000014,1.1199999999999979
10:4:25 - 27/11/2024,51.943,5.02,28.84,15.25,24.61,43704,Active,3,13,64,R,64.86763450042699,1,0.006000000000001615,-0.16166666666666651,0.9783333333333353,0.00999999999999842
10:4:25 - 27/11/2024,52.023,5.02,28.73,15.73,24.63,43785,Active,3,13,64,R,77.31853116994023,1,0.009000000000001618,-0.12749999999999892,0.36916666666666864,0.524999999999999
10:4:25 - 27/11/2024,52.153,5.05,28.57,16.1,25.66,43919,Active,3,13,64,R,97.91631084543127,1,0.031000000000001637,-0.17250000000000068,0.31833333333333463,0.4149999999999995
10:4:25 - 27/11/2024,52.265,5.05,28.4,16.37,25.46,44027,Active,3,13,64,R,114.51750640478225,1,0.039000000000001755,-0.15833333333333327,0.22833333333333378,-1.2350000000000008
10:4:25 - 27/11/2024,52.386,5.16,28.27,16.55,23.19,44136,Active,3,13,64,R,131.27241673783092,1,0.033000000000001806,-0.08916666666666487,0.10833333333333345,-1.7500000000000013
10:4:25 - 27/11/2024,52.463,5.16,28.23,16.59,21.96,44204,Active,3,13,64,R,141.72502134927413,1,0.022000000000001796,0.016666666666668283,-0.009166666666667324,-0.5250000000000016
10:4:25 - 27/11/2024,52.592,5.16,28.28,16.56,22.14,44317,Active,3,13,64,R,159.0947907771136,2,-0.0619999999999985,0.03250000000000117,-0.02083333333333349,0.20499999999999885
10:4:25 - 27/11/2024,52.71,5.16,28.28,16.56,22.37,44423,Active,3,13,64,R,175.38855678906918,2,-0.09299999999999864,-0.004166666666665939,0.002500000000000553,-0.05000000000000195
10:4:25 - 27/11/2024,52.877,4.85,28.28,16.56,22.04,44566,Active,3,13,64,L,197.36976942783946,3,-0.09299999999999875,-0.03999999999999923,0.06583333333333369,-0.16500000000000214
10:4:25 - 27/11/2024,52.913,4.85,28.28,16.56,22.04,44596,Active,3,13,64,L,201.9812126387703,3,-0.07799999999999874,0.2716666666666682,-0.42083333333333306,-0.6200000000000004
10:4:25 - 27/11/2024,53.036,4.85,28.76,15.77,20.8,44699,Active,3,13,64,L,217.8138343296328,3,-0.023999999999998578,0.33250000000000024,-0.6891666666666671,-0.55
10:4:25 - 27/11/2024,53.127,4.77,28.86,15.29,20.94,44776,Active,3,13,64,L,229.64987190435528,3,-0.023999999999998578,0.053333333333333156,-0.5150000000000003,0.47999999999999926
10:4:25 - 27/11/2024,53.239,4.77,28.93,14.67,21.76,44877,Active,3,13,64,L,245.1750640478224,3,-0.01599999999999857,0.06916666666666803,-0.6875000000000006,0.8199999999999973
10:4:25 - 27/11/2024,53.363,4.77,29.0,13.94,22.58,44992,Active,3,13,64,L,262.8522630230572,3,1.5543122344752192e-15,0.059166666666668234,-0.7508333333333337,1.1249999999999987
10:4:25 - 27/11/2024,53.483,4.77,29.05,13.22,24.01,45108,Active,3,13,64,L,280.6831767719898,3,1.5543122344752192e-15,0.05500000000000062,-0.6516666666666675,1.229999999999999
10:4:25 - 27/11/2024,53.562,4.77,29.11,12.7,25.04,45188,Active,3,13,64,L,292.9803586678053,3,0.06400000000000161,0.05416666666666625,-0.31916666666666715,0.6199999999999978
10:4:25 - 27/11/2024,53.685,4.77,29.15,12.57,25.25,45312,Active,3,13,64,L,312.0409906063194,3,0.09600000000000164,0.018333333333333784,-0.032499999999999085,-1.4016565685892601e-15
10:4:25 - 27/11/2024,53.845,5.09,29.15,12.57,25.04,45471,Active,3,13,64,L,336.4816396242528,4,0.11200000000000165,8.090750291955828e-16,-0.0416666666666663,-0.7200000000000021
10:4:25 - 27/11/2024,53.926,5.09,29.15,12.57,23.81,45547,Active,3,13,64,L,348.1639624252776,4,0.07200000000000178,-0.023333333333332058,0.36750000000000027,-0.6150000000000015
10:4:25 - 27/11/2024,54.01,5.17,29.11,13.2,23.81,45624,Active,3,13,64,L,360.0,4,-0.01799999999999835,-0.015833333333332075,0.3025000000000002,-0.4100000000000015
10:4:25 - 27/11/2024,54.131,5.09,29.11,13.2,22.99,45728,Active,3,13,65,R,0.0,1,-0.034999999999998366,-0.04416666666666603,0.3525000000000018,-1.435
10:4:25 - 27/11/2024,54.212,5.0,29.02,13.98,20.94,45796,Active,3,13,65,R,10.551724137931036,1,-0.0749999999999984,-0.08083333333333166,0.7591666666666687,-0.4349999999999999
10:4:25 - 27/11/2024,54.337,5.0,28.96,14.58,22.12,45909,Active,3,13,65,R,28.086206896551726,1,-0.06599999999999834,-0.05999999999999981,0.5666666666666682,1.1249999999999987
10:4:25 - 27/11/2024,54.467,4.84,28.88,15.13,23.19,46031,Active,3,13,65,R,47.01724137931035,1,-0.047999999999998655,-0.11416666666666617,0.5133333333333343,0.7549999999999977
10:4:25 - 27/11/2024,54.54,4.84,28.71,15.6,23.63,46101,Active,3,13,65,R,57.87931034482759,1,0.02600000000000141,-0.2791666666666652,0.4500000000000009,1.029999999999998
10:4:25 - 27/11/2024,54.658,4.84,28.39,15.98,25.25,46223,Active,3,13,65,R,76.8103448275862,1,0.08700000000000152,-0.1724999999999998,0.18250000000000133,1.2199999999999993
10:4:25 - 27/11/2024,54.868,5.13,28.39,15.98,26.07,46436,Active,3,13,65,R,109.86206896551724,1,0.08700000000000158,0.055833333333334234,-0.07833333333333281,-0.20500000000000151
10:4:25 - 27/11/2024,54.943,5.13,28.39,15.98,24.84,46505,Active,3,13,65,R,120.56896551724138,1,0.058000000000001606,-0.21500000000000052,0.3266666666666668,-0.6150000000000015
10:4:25 - 27/11/2024,54.984,5.13,28.04,16.54,24.84,46541,Active,3,13,65,R,126.15517241379311,1,-0.01599999999999835,-0.13666666666666522,0.3283333333333335,-1.140000000000002
10:4:25 - 27/11/2024,55.104,5.13,28.17,16.54,22.56,46641,Active,3,13,65,R,141.67241379310346,1,-0.023999999999998356,0.15583333333333466,-0.05416666666666579,-2.0700000000000016
10:4:25 - 27/11/2024,55.225,5.05,28.27,16.52,20.7,46732,Active,3,13,65,R,155.79310344827587,2,-0.023999999999998356,0.09499999999999921,-0.03333333333333311,-2.0450000000000013
10:4:25 - 27/11/2024,55.305,5.05,28.36,16.47,18.47,46788,Active,3,13,65,R,164.48275862068965,2,-0.01599999999999835,0.07250000000000248,-0.06750000000000014,-1.7300000000000015
10:4:25 - 27/11/2024,55.429,5.05,28.42,16.38,17.24,46873,Active,3,13,65,L,177.67241379310346,2,1.6653345369377348e-15,0.057500000000001314,-0.09333333333333214,-0.5100000000000008
10:4:25 - 27/11/2024,55.549,5.05,28.5,16.23,17.45,46960,Active,3,13,65,L,191.17241379310346,3,1.6653345369377348e-15,0.15083333333333276,-0.3449999999999991,0.8199999999999993
10:4:25 - 27/11/2024,55.634,5.05,28.7,15.72,18.88,47027,Active,3,13,65,L,201.5689655172414,3,-0.0659999999999984,0.16250000000000067,-0.5125000000000006,1.829999999999999
10:4:25 - 27/11/2024,55.754,5.05,28.79,15.33,21.11,47130,Active,3,13,65,L,217.55172413793105,3,-0.09899999999999842,0.03583333333333419,-0.18500000000000028,1.9449999999999992
10:4:25 - 27/11/2024,55.916,4.72,28.79,15.33,22.77,47278,Active,3,13,65,L,240.51724137931035,3,-0.09899999999999853,-0.02999999999999914,0.2058333333333337,1.0399999999999996
10:4:25 - 27/11/2024,55.997,4.72,28.79,15.33,23.19,47355,Active,3,13,65,L,252.46551724137933,3,0.00600000000000156,0.15333333333333404,-1.1683333333333348,0.20999999999999958
10:4:25 - 27/11/2024,56.079,4.72,29.06,13.25,23.19,47434,Active,3,13,65,L,264.7241379310345,3,0.10800000000000165,0.18250000000000116,-1.5125000000000013,0.6199999999999979
10:4:25 - 27/11/2024,56.203,5.08,29.11,12.71,24.43,47556,Active,3,13,65,L,283.65517241379314,3,0.11800000000000166,0.03416666666666847,-0.2558333333333339,0.7199999999999975
10:4:25 - 27/11/2024,56.3,5.08,29.16,12.52,24.63,47668,Active,3,13,65,L,301.0344827586207,3,0.09500000000000158,0.035833333333334175,-0.05333333333333332,0.5099999999999985
10:4:25 - 27/11/2024,56.405,5.13,29.18,12.56,25.45,47761,Active,3,13,65,L,315.4655172413793,3,0.02700000000000158,0.015833333333334868,0.10000000000000057,-1.4127587988355117e-15
10:4:25 - 27/11/2024,56.525,5.17,29.19,12.69,24.63,47875,Active,3,13,65,L,333.15517241379314,4,0.022000000000001574,-0.010833333333332161,0.15999999999999973,-1.0250000000000017
10:4:25 - 27/11/2024,56.647,5.17,29.16,12.87,23.4,47985,Active,3,13,65,L,350.2241379310345,4,0.008000000000001783,-0.03583333333333403,0.21666666666666776,-1.555000000000001
10:4:25 - 27/11/2024,56.726,5.17,29.13,13.08,21.52,48048,Active,3,13,65,L,360.0,4,1.7763568394002505e-15,-0.014999999999999786,0.10750000000000107,-2.6700000000000013
10:4:25 - 27/11/2024,56.933,5.17,29.13,13.08,18.06,48198,Active,3,13,66,R,0.0,1,-0.1119999999999981,0.016666666666667405,-0.10583333333333303,-1.5250000000000015
10:4:25 - 27/11/2024,56.971,5.17,29.13,13.08,18.47,48228,Active,3,13,66,R,4.906860517946388,1,-0.1599999999999982,-0.09416666666666473,0.5716666666666683,0.20499999999999904
10:4:25 - 27/11/2024,57.062,4.61,28.96,14.14,18.47,48307,Active,3,13,66,R,17.828259881871876,1,-0.1559999999999983,-0.12833333333333294,0.9000000000000012,1.485
10:4:25 - 27/11/2024,57.182,4.65,28.9,14.7,21.44,48416,Active,3,13,66,R,35.65651976374375,1,-0.09999999999999837,-0.03750000000000104,0.4866666666666679,2.235
10:4:25 - 27/11/2024,57.295,4.65,28.83,15.24,22.94,48524,Active,3,13,66,R,53.321217628350745,1,0.10600000000000137,-0.18916666666666582,0.7141666666666682,1.1799999999999984
10:4:25 - 27/11/2024,57.376,4.65,28.54,16.04,23.8,48605,Active,3,13,66,R,66.569741026806,1,0.14700000000000135,-0.26249999999999774,0.5550000000000004,1.154999999999998
10:4:25 - 27/11/2024,57.501,5.14,28.35,16.29,25.25,48731,Active,3,13,66,R,87.17855520218082,1,0.14700000000000146,-0.16166666666666507,0.16250000000000236,0.8299999999999986
10:4:25 - 27/11/2024,57.621,5.14,28.21,16.44,25.46,48851,Active,3,13,66,R,106.80599727396637,1,0.11600000000000155,-0.112500000000001,0.09583333333333353,-0.515000000000002
10:4:25 - 27/11/2024,57.7,5.14,28.13,16.49,24.22,48925,Active,3,13,66,R,118.90958655156747,1,0.0270000000000018,-0.04916666666666712,0.01916666666666513,-1.4500000000000024
10:4:25 - 27/11/2024,57.903,5.23,28.13,16.49,22.56,49102,Active,3,13,66,R,147.86006360745117,1,0.0270000000000018,0.1008333333333355,-0.018333333333331325,-1.5400000000000005
10:4:25 - 27/11/2024,57.947,5.23,28.3,16.46,21.14,49138,Active,3,13,66,R,153.74829622898682,2,-0.05999999999999828,0.12750000000000106,-0.03416666666666421,-0.9150000000000004
10:4:25 - 27/11/2024,58.065,5.23,28.36,16.42,20.73,49237,Active,3,13,66,R,169.9409359382099,2,-0.1169999999999986,0.05750000000000131,-0.05500000000000055,-0.2050000000000012
10:4:25 - 27/11/2024,58.153,4.84,28.44,16.34,20.73,49311,Active,3,13,66,L,182.04452521581098,3,-0.1129999999999986,0.10083333333333376,-0.10749999999999998,0.20499999999999893
10:4:25 - 27/11/2024,58.268,4.84,28.56,16.19,21.14,49415,Active,3,13,66,L,199.05497501135847,3,-0.07199999999999857,0.12833333333333424,-0.20833333333333295,0.9249999999999977
10:4:25 - 27/11/2024,58.401,4.86,28.69,15.91,22.58,49536,Active,3,13,66,L,218.8459791004089,3,0.02400000000000163,0.13500000000000228,-0.3491666666666674,1.1449999999999982
10:4:25 - 27/11/2024,58.47,4.86,28.82,15.48,23.43,49600,Active,3,13,66,L,229.31394820536119,3,0.031000000000001582,0.10583333333333249,-0.5283333333333341,0.6099999999999999
10:4:25 - 27/11/2024,58.593,4.95,28.9,14.85,23.8,49721,Active,3,13,66,L,249.10495229441162,3,0.06700000000000139,0.07666666666666684,-0.798333333333334,0.699999999999998
10:4:25 - 27/11/2024,58.718,4.95,28.97,14.05,24.83,49848,Active,3,13,66,L,269.87732848705133,3,0.07800000000000151,0.020000000000001034,-0.28999999999999965,0.9299999999999984
10:4:25 - 27/11/2024,58.875,5.15,28.97,14.05,25.66,50011,Active,3,13,66,L,296.5379373012267,3,0.06000000000000166,0.08916666666666852,-0.8091666666666677,0.5149999999999991
10:4:25 - 27/11/2024,58.936,5.15,29.14,12.56,25.86,50073,Active,3,13,66,L,306.6787823716492,3,0.06400000000000172,0.13000000000000236,-0.8350000000000007,0.20499999999999863
10:4:25 - 27/11/2024,59.038,5.15,29.19,12.64,26.07,50181,Active,3,13,66,L,324.34348023625626,3,0.04000000000000148,0.00583333333333479,0.24499999999999966,0.10499999999999898
10:4:25 - 27/11/2024,59.128,5.27,29.17,12.79,26.07,50273,Active,4,14,66,L,339.39118582462515,4,0.04200000000000159,-0.029999999999999777,0.1624999999999998,-0.2100000000000023
10:4:25 - 27/11/2024,59.257,5.29,29.14,12.95,25.65,50399,Active,4,14,66,L,360.0,4,0.030000000000001692,-0.03499999999999939,0.1375000000000011,-0.9000000000000018
10:4:25 - 27/11/2024,59.363,5.29,29.1,13.09,24.27,50494,Active,4,14,67,R,0.0,1,-0.05199999999999827,-0.04583333333333236,0.19500000000000145,-1.5350000000000015
10:4:25 - 27/11/2024,59.485,5.29,29.05,13.39,22.58,50597,Active,4,14,67,R,15.501672240802677,1,-0.08399999999999841,-0.04833333333333366,0.4475000000000017,-1.4600000000000004
10:4:25 - 27/11/2024,59.575,5.01,29.0,13.97,21.35,50679,Active,4,14,67,R,27.842809364548497,1,-0.08399999999999841,-0.07166666666666532,0.6925000000000006,0.5100000000000003
10:4:25 - 27/11/2024,59.69,5.01,28.92,14.62,23.6,50796,Active,4,14,67,R,45.451505016722415,1,-0.055999999999998384,-0.042499999999998206,0.3308333333333334,2.0499999999999976
10:4:25 - 27/11/2024,59.852,5.01,28.92,14.62,25.45,50962,Active,4,14,67,R,70.43478260869566,1,1.6653345369377348e-15,0.05750000000000088,-0.17583333333333262,1.1299999999999977
10:4:25 - 27/11/2024,59.933,5.01,28.92,14.62,25.86,51050,Active,4,14,67,R,83.6789297658863,1,1.6653345369377348e-15,-0.33166666666666816,0.8291666666666675,0.9449999999999988
10:4:25 - 27/11/2024,60.013,5.01,28.31,16.08,27.34,51135,Active,4,14,67,R,96.47157190635453,1,0.050000000000001654,-0.5233333333333345,0.9958333333333363,-0.10000000000000116
10:4:25 - 27/11/2024,60.133,5.01,28.02,16.35,25.66,51257,Active,4,14,67,R,114.83277591973246,1,0.07500000000000168,-0.1391666666666651,0.1275000000000029,-1.970000000000002
10:4:25 - 27/11/2024,60.256,5.26,28.0,16.51,23.4,51369,Active,4,14,67,R,131.68896321070235,1,0.07500000000000173,0.06916666666666736,0.0841666666666668,-1.1300000000000021
10:4:25 - 27/11/2024,60.336,5.26,28.11,16.53,23.4,51440,Active,4,14,67,R,142.37458193979933,1,-0.02999999999999825,0.10750000000000057,-0.005833333333332895,-0.5150000000000001
10:4:25 - 27/11/2024,60.458,5.26,28.2,16.51,22.37,51551,Active,4,14,67,R,159.08026755852845,2,-0.11999999999999827,0.11083333333333359,-0.054999999999999064,-0.515
10:4:25 - 27/11/2024,60.589,4.86,28.33,16.42,22.37,51663,Active,4,14,67,R,175.93645484949835,2,-0.1319999999999985,0.1266666666666679,-0.12666666666666784,-0.5850000000000021
10:4:25 - 27/11/2024,60.662,4.86,28.43,16.29,21.2,51722,Active,4,14,67,L,184.8160535117057,3,-0.09799999999999864,0.04750000000000179,-0.0683333333333345,-0.9400000000000025
10:4:25 - 27/11/2024,60.872,4.8,28.43,16.29,20.49,51895,Active,4,14,67,L,210.85284280936457,3,-0.021999999999998687,-0.04666666666666604,0.09916666666666718,-0.35500000000000154
10:4:25 - 27/11/2024,60.906,4.8,28.43,16.29,20.49,51923,Active,4,14,67,L,215.06688963210703,3,-0.017999999999998517,0.2625000000000016,-0.5649999999999996,0.53
10:4:25 - 27/11/2024,60.986,4.78,28.89,15.23,21.55,51994,Active,4,14,67,L,225.75250836120404,3,0.014000000000001511,0.3041666666666687,-0.9283333333333339,1.1450000000000002
10:4:25 - 27/11/2024,61.107,4.78,28.96,14.59,22.78,52105,Active,4,14,67,L,242.45819397993313,3,0.026000000000001466,0.033333333333333555,-0.6733333333333344,0.7199999999999976
10:4:25 - 27/11/2024,61.239,4.88,29.02,13.83,22.99,52228,Active,4,14,67,L,260.96989966555185,3,0.03000000000000136,0.054166666666667154,-0.7425000000000006,0.10499999999999737
10:4:25 - 27/11/2024,61.31,4.88,29.07,13.17,22.99,52294,Active,4,14,67,L,270.90301003344484,3,0.020000000000001406,0.050000000000001904,-0.5416666666666676,0.40499999999999986
10:4:25 - 27/11/2024,61.427,4.88,29.12,12.78,23.8,52409,Active,4,14,67,L,288.21070234113716,3,0.03200000000000153,0.04666666666666744,-0.23333333333333356,0.819999999999999
10:4:25 - 27/11/2024,61.554,4.88,29.16,12.69,24.63,52538,Active,4,14,67,L,307.6254180602007,3,0.07800000000000162,0.030833333333333386,0.028333333333333523,0.7249999999999983
10:4:25 - 27/11/2024,61.635,5.04,29.18,12.79,25.25,52619,Active,4,14,67,L,319.8160535117057,3,0.08300000000000163,0.008333333333333984,0.13583333333333422,-0.5150000000000002
10:4:25 - 27/11/2024,61.879,5.19,29.18,12.91,23.6,52848,Active,4,14,67,L,354.2809364548495,4,0.06200000000000161,0.0033333333333340704,0.040833333333334415,-0.8250000000000006
10:4:25 - 27/11/2024,61.925,5.14,29.18,12.91,23.6,52886,Active,4,14,67,L,360.0,4,0.015000000000001457,-0.02166666666666515,0.06833333333333381,-1.2300000000000018
10:4:25 - 27/11/2024,61.999,5.14,29.12,13.16,21.14,52944,Active,4,14,68,R,0.0,1,-0.009999999999998566,-0.12833333333333205,0.6183333333333348,-1.7650000000000017
